23-11558421-9;23115584219;CM;900030;01/01/2019;;N;N;;
23-11558421-9;23115584219;CM;900040;01/01/2019;;N;N;;
23-11558421-9;23115584219;CM;900091;01/01/2019;;N;N;;
23-11571735-9;53602;IB;11329;01/01/2019;;N;N;;
23-11571752-9;110561;IB;492120;01/01/2019;;N;N;;
23-11571881-9;695564;IB;681098;01/01/2019;;N;N;;
23-11579771-9;739740;IB;12110;01/01/2019;;N;N;;
23-11579883-9;23115798839;CM;869090;01/01/2022;;N;N;;
23-11580371-9;83299;IB;771110;01/01/2019;;N;S;01/04/2022;
23-11580662-9;23115806629;CM;103099;26/08/2019;;N;N;;
23-11580662-9;23115806629;CM;12110;26/08/2019;;N;N;;
23-11580662-9;23115806629;CM;12320;26/08/2019;;N;N;;
23-11580662-9;23115806629;CM;681099;26/08/2019;;N;N;;
23-11580693-9;551715;IB;662020;01/01/2019;;N;S;01/07/2023;
23-11580693-9;551715;IB;829901;01/10/2019;;N;S;01/07/2023;
23-11580693-9;551715;IB;829909;01/10/2019;;N;S;01/07/2023;
23-11580693-9;551715;IB;900030;01/01/2019;;N;S;01/07/2023;
23-11580799-4;316759;IB;12320;01/01/2019;;N;N;;
23-11580799-4;316759;IB;477210;01/01/2019;;N;N;;
23-11580799-4;316759;IB;477290;01/01/2019;;N;N;;
23-11580799-4;316759;IB;791909;01/11/2021;;N;N;;
23-11582234-9;855618;IB;692000;01/01/2019;;N;N;;
23-11588941-9;596342;IB;12110;01/01/2019;;N;N;;
23-11588941-9;596342;IB;14113;01/01/2019;;N;N;;
23-11598630-9;23115986309;CM;11112;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;11119;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;11121;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;11129;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;11211;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;11291;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;14113;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;14114;01/11/2020;;N;N;;
23-11598630-9;23115986309;CM;16119;01/10/2021;;N;N;;
23-11608570-4;671729;IB;864000;01/05/2022;;N;N;;
23-11609383-9;281126;IB;12110;01/01/2019;;N;S;01/04/2020;
23-11609383-9;281126;IB;431210;01/01/2019;;N;S;01/04/2020;
23-11609383-9;281126;IB;492291;01/01/2019;;N;S;01/04/2020;
23-11609383-9;281126;IB;492299;01/01/2019;;N;S;01/04/2020;
23-11609416-9;711964;IB;479900;01/01/2019;;N;N;;
23-11609478-9;498409;IB;16130;01/01/2019;;N;S;01/07/2022;
23-11617771-4;665067;IB;681098;01/01/2019;;N;S;01/10/2020;
23-11627992-4;2541229;CM;492299;01/01/2019;;N;N;;
23-11627992-4;2541229;CM;681098;01/01/2019;;N;N;;
23-11627992-4;2541229;CM;681099;01/01/2019;;N;N;;
23-11629391-9;832418;IB;749009;01/01/2020;;N;S;01/04/2020;
23-11642223-9;443225;IB;12110;01/01/2019;;N;N;;
23-11642223-9;443225;IB;691001;01/01/2019;;N;N;;
23-11642240-9;67225;IB;469090;01/01/2019;;N;S;01/09/2013;
23-11648586-9;500207;IB;681098;01/01/2024;;N;N;;
23-11648698-9;456539;IB;12110;01/01/2019;;N;N;;
23-11649376-4;23116493764;CM;492299;01/01/2019;;N;N;;
23-11665013-4;369069;IB;681098;01/05/2021;;N;S;01/04/2022;
23-11665050-9;840039;IB;681098;01/02/2019;;N;N;;
23-11665299-4;805016;IB;11329;01/01/2019;;N;N;;
23-11666702-9;23116667029;CM;453100;01/01/2019;;N;N;;
23-11671785-9;5045514;CM;522010;01/01/2019;;N;N;;
23-11671785-9;5045514;CM;522020;01/01/2019;;N;N;;
23-11671785-9;5045514;CM;522091;01/01/2019;;N;N;;
23-11671785-9;5045514;CM;522092;01/01/2019;;N;N;;
23-11671785-9;5045514;CM;522099;01/01/2019;;N;N;;
23-11688280-9;517018;IB;110212;01/01/2019;;N;N;;
23-11690266-4;886955;IB;681098;01/05/2021;;N;N;;
23-11703957-9;425744;CM;869090;01/01/2019;;N;N;;
23-11706891-9;753606;IB;476121;01/01/2019;;N;N;;
23-11722606-9;23816;IB;11329;01/01/2019;;A;N;;
23-11722637-9;15798;IB;292000;01/11/2021;;N;N;;
23-11722637-9;15798;IB;293090;01/10/2021;;N;N;;
23-11722637-9;15798;IB;452800;01/01/2019;;N;N;;
23-11722637-9;15798;IB;453291;01/10/2021;;N;N;;
23-11722637-9;15798;IB;463211;01/10/2020;;N;N;;
23-11722640-9;118045;IB;11329;01/01/2019;;N;S;01/10/2018;
23-11722640-9;118045;IB;11331;01/01/2019;;N;S;01/10/2018;
23-11722640-9;118045;IB;463140;01/01/2019;;N;S;01/10/2018;
23-11729751-9;23117297519;CM;492140;01/08/2021;;N;N;;
23-11733844-4;5404873;CM;14113;01/01/2019;;N;N;;
23-11733844-4;5404873;CM;681098;01/01/2019;;N;N;;
23-11733844-4;5404873;CM;681099;01/01/2019;;N;N;;
23-11733900-9;39076;IB;12110;01/01/2019;;N;N;;
23-11733925-4;546203;IB;14113;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;139900;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;162901;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;162902;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;162903;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;162909;01/01/2019;;N;N;;
23-11764902-4;9546376;CM;476130;01/01/2019;;N;N;;
23-11776144-4;8163416;CM;469010;01/01/2019;;N;N;;
23-11776144-4;8163416;CM;469090;01/01/2019;;N;N;;
23-11783597-9;423535;IB;681099;01/06/2021;;N;S;01/04/2022;
23-11783742-4;151613;IB;12110;01/01/2019;;N;N;;
23-11795085-9;443068;IB;662020;01/01/2019;;N;N;;
23-11800866-9;947065;IB;960990;01/06/2023;;N;N;;
23-11803086-9;23118030869;CM;464111;01/03/2020;;N;N;;
23-11803086-9;23118030869;CM;464112;01/03/2020;;N;N;;
23-11803086-9;23118030869;CM;464113;01/03/2020;;N;N;;
23-11803086-9;23118030869;CM;464119;01/03/2020;;N;N;;
23-11803086-9;23118030869;CM;479101;01/03/2020;;N;N;;
23-11805982-4;845577;IB;103099;01/10/2023;;A;N;;
23-11805982-4;845577;IB;12320;01/11/2022;;A;N;;
23-11809028-4;110808;IB;523011;01/01/2019;;N;N;;
23-11809028-4;110808;IB;702092;01/10/2021;;N;N;;
23-11809034-9;644370;IB;472160;01/01/2019;;N;N;;
23-11809112-4;110235;IB;681099;01/11/2020;;N;N;;
23-11809230-9;655274;IB;492120;01/01/2019;;N;S;01/07/2024;
23-11809420-4;5493002;CM;272000;01/01/2019;;N;N;;
23-11809420-4;5493002;CM;453100;01/01/2019;;N;N;;
23-11809420-4;5493002;CM;453220;01/01/2019;;N;N;;
23-11814010-9;3881489;CM;432910;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;464121;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;464122;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;464129;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;464150;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;469010;01/01/2019;;N;N;;
23-11822074-9;23118220749;CM;469090;01/01/2019;;N;N;;
23-11827481-4;519447;IB;477190;01/01/2019;;N;N;;
23-11827629-9;479908;IB;662020;01/01/2019;;N;N;;
23-11827663-9;33764;IB;682099;01/01/2019;;N;N;;
23-11827663-9;33764;IB;691001;01/01/2019;;N;N;;
23-11827789-9;23118277899;CM;662020;01/03/2024;;N;N;;
23-11827789-9;2890;IB;662020;01/01/2019;;N;N;;
23-11844684-4;480922;IB;110211;01/01/2019;;A;N;;
23-11844684-4;480922;IB;110212;01/01/2019;;A;N;;
23-11844684-4;480922;IB;12110;01/01/2019;;A;N;;
23-11844801-4;725226;IB;477311;01/01/2019;;N;S;01/07/2024;
23-11844801-4;725226;IB;477312;01/01/2019;;N;S;01/07/2024;
23-11844801-4;725226;IB;477320;01/01/2019;;N;S;01/07/2024;
23-11864180-9;3957;IB;681098;01/01/2019;;N;N;;
23-11864194-9;805032;IB;11329;01/01/2020;;N;N;;
23-11872789-4;805033;IB;11211;01/08/2022;;N;S;01/04/2023;
23-11872789-4;805033;IB;681099;01/07/2022;;N;S;01/04/2023;
23-11894005-9;43261;IB;702092;01/10/2019;;N;N;;
23-11902197-9;539340;IB;11310;01/01/2019;;N;N;;
23-11902197-9;539340;IB;11329;01/01/2019;;N;N;;
23-11902197-9;539340;IB;12110;01/01/2019;;N;N;;
23-11902197-9;539340;IB;12121;01/05/2019;;N;N;;
23-11902510-9;5073378;CM;465390;01/01/2019;;N;N;;
23-11902538-9;783757;IB;259999;01/01/2019;;N;N;;
23-11902538-9;783757;IB;466399;01/06/2022;;N;N;;
23-11902619-9;23119026199;CM;11112;01/01/2019;;N;N;;
23-11902619-9;23119026199;CM;11119;01/01/2019;;N;N;;
23-11902619-9;23119026199;CM;12110;01/01/2019;;N;N;;
23-11902619-9;23119026199;CM;14113;01/01/2019;;N;N;;
23-11902619-9;23119026199;CM;681098;01/01/2019;;N;N;;
23-11902619-9;23119026199;CM;749009;01/01/2019;;N;N;;
23-11902653-9;104330;IB;477410;01/01/2019;;N;N;;
23-11902670-9;23119026709;CM;476121;01/01/2019;;N;N;;
23-11902678-4;66243;IB;681098;01/01/2019;;N;N;;
23-11902796-9;39474;IB;477490;01/01/2019;;N;S;01/07/2019;
23-11902796-9;39474;IB;960201;01/01/2019;;N;S;01/07/2019;
23-11920408-9;73716;IB;662020;01/08/2023;;N;N;;
23-11920453-4;748161;IB;492190;01/09/2019;;N;N;;
23-11920453-4;748161;IB;681098;01/01/2019;;N;N;;
23-11920453-4;748161;IB;863200;01/01/2019;;N;N;;
23-11920652-9;80310;IB;12320;01/01/2019;;N;N;;
23-11920652-9;80310;IB;475230;01/01/2019;;N;N;;
23-11922031-9;52883;IB;110212;01/01/2019;;N;S;01/01/2022;
23-11922031-9;52883;IB;702091;01/01/2019;;N;S;01/01/2022;
23-11922031-9;52883;IB;960990;01/01/2019;;N;S;01/01/2022;
23-11925074-9;475828;IB;551023;01/01/2019;;N;S;01/04/2022;
23-11925348-9;30448;IB;863300;01/01/2019;;N;N;;
23-11942683-9;518019;IB;12110;01/01/2019;;N;N;;
23-11951903-9;412601;IB;681098;01/01/2019;;N;N;;
23-11954683-4;805038;IB;11329;01/01/2019;;N;N;;
23-11964005-9;67723;IB;410021;01/01/2019;;N;N;;
23-11964467-4;34403;IB;681098;01/04/2021;;N;S;01/01/2022;
23-11964534-4;150;IB;681098;01/01/2019;;N;N;;
23-11967143-4;41499;IB;492120;01/01/2019;;N;S;01/04/2023;
23-11967244-9;42783;IB;702092;01/08/2023;;N;N;;
23-11967244-9;42783;IB;841900;01/01/2019;;N;N;;
23-11967244-9;42783;IB;863110;01/01/2019;;N;N;;
23-11967255-4;805041;IB;11321;01/01/2019;;N;N;;
23-11967423-9;434508;IB;12110;01/01/2019;;A;N;;
23-11967423-9;434508;IB;12320;01/01/2019;;A;N;;
23-11967471-9;776471;IB;452600;01/01/2019;;N;S;01/10/2023;
23-11967515-4;805043;IB;12110;01/01/2019;;N;N;;
23-11984920-9;501005;IB;110212;01/01/2019;;A;N;;
23-11984920-9;501005;IB;12110;01/01/2019;;A;N;;
23-11984920-9;501005;IB;471120;01/01/2019;;A;N;;
23-11984920-9;501005;IB;471130;01/01/2024;;A;N;;
23-11984920-9;501005;IB;472130;01/01/2019;;A;N;;
23-11985173-4;1794553;CM;662020;01/01/2019;;N;N;;
23-12008291-4;736276;IB;12320;01/05/2023;;N;N;;
23-12008291-4;736276;IB;12490;01/05/2023;;N;N;;
23-12008386-4;395502;IB;466399;01/01/2019;;N;N;;
23-12008386-4;395502;IB;466940;01/01/2019;;N;N;;
23-12008386-4;395502;IB;492291;01/01/2019;;N;N;;
23-12008386-4;395502;IB;492299;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;12320;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;14114;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;463140;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;466399;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;466940;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;475290;01/01/2019;;N;N;;
23-12008386-4;5815036;CM;492299;01/01/2019;;N;N;;
23-12013317-9;23120133179;CM;477820;01/08/2021;;N;N;;
23-12018318-4;507023;IB;12110;01/01/2019;;N;N;;
23-12018464-4;664382;IB;12110;01/01/2019;;N;S;01/10/2022;
23-12018464-4;664382;IB;939090;01/01/2019;;N;S;01/10/2022;
23-12018467-9;541796;IB;12110;01/01/2019;;A;N;;
23-12018495-4;75575;IB;12110;01/01/2019;;N;S;01/10/2019;
23-12021675-9;2293131;CM;465320;01/01/2019;;N;N;;
23-12021675-9;2293131;CM;475440;01/01/2019;;N;N;;
23-12044857-9;848384;IB;14910;01/10/2019;;N;N;;
23-12050089-9;386791;IB;370000;01/01/2019;;N;S;01/04/2023;
23-12050089-9;386791;IB;453210;01/01/2019;;N;S;01/04/2023;
23-12050982-9;430957;IB;110211;01/01/2019;;R;N;;
23-12050982-9;430957;IB;110212;01/01/2019;;R;N;;
23-12050982-9;430957;IB;12110;01/01/2019;;R;N;;
23-12053036-4;759293;IB;681098;01/01/2019;;N;N;;
23-12053473-4;592103;IB;11299;01/01/2019;;N;N;;
23-12059942-9;61904;IB;12110;01/01/2019;;N;S;01/01/2017;
23-12059942-9;61904;IB;472190;01/01/2019;;N;S;01/01/2017;
23-12060640-9;505818;IB;12110;01/01/2019;;N;N;;
23-12069513-4;449528;IB;477410;01/01/2019;;N;N;;
23-12079295-4;23120792954;CM;202320;01/10/2023;;N;N;;
23-12079295-4;23120792954;CM;479101;01/10/2023;;N;N;;
23-12084887-9;23120848879;CM;475300;01/01/2020;;N;N;;
23-12087689-9;119598;IB;463180;01/02/2023;;N;N;;
23-12087689-9;119598;IB;478010;01/04/2020;;N;N;;
23-12088213-9;645630;IB;681098;01/01/2019;;N;N;;
23-12090278-4;23120902784;CM;692000;01/10/2023;;N;N;;
23-12093847-9;23120938479;CM;651120;01/01/2019;;N;N;;
23-12093847-9;23120938479;CM;829909;01/01/2019;;N;N;;
23-12099535-9;640135;IB;12110;01/01/2019;;N;N;;
23-12100439-9;40027;IB;463140;01/11/2019;;N;S;01/01/2020;
23-12100484-4;790988;IB;681098;01/01/2019;;N;S;01/10/2020;
23-12100758-4;805062;IB;11329;01/01/2019;;N;N;;
23-12100842-4;748594;IB;475290;01/01/2019;;N;S;01/04/2022;
23-12100845-9;273864;IB;12320;01/01/2019;;N;N;;
23-12100845-9;273864;IB;12420;01/01/2019;;N;N;;
23-12100873-4;577577;IB;681098;01/01/2019;;N;N;;
23-12100873-4;577577;IB;681099;01/09/2019;;N;N;;
23-12100985-4;742986;IB;681098;01/01/2019;;N;N;;
23-12117785-4;295763;IB;477490;01/01/2019;;N;N;;
23-12128600-9;504765;IB;452101;01/01/2019;;N;S;01/10/2021;
23-12128693-9;132662;IB;410011;01/01/2019;;N;N;;
23-12128869-9;127883;IB;12110;01/01/2019;;N;N;;
23-12128869-9;127883;IB;451211;01/01/2019;;N;N;;
23-12128869-9;127883;IB;451212;01/01/2019;;N;N;;
23-12128869-9;127883;IB;454011;01/01/2019;;N;N;;
23-12128869-9;127883;IB;454012;01/01/2019;;N;N;;
23-12138673-9;197209;IB;681098;01/01/2019;;N;N;;
23-12138673-9;197209;IB;711009;01/01/2019;;N;N;;
23-12138933-9;15464;IB;475230;01/01/2019;;N;S;01/10/2019;
23-12138933-9;15464;IB;702091;01/01/2019;;N;S;01/10/2019;
23-12146059-9;431615;IB;681098;01/04/2021;;N;N;;
23-12146059-9;431615;IB;711001;01/01/2019;;N;N;;
23-12156199-9;494409;IB;12420;01/01/2019;;N;N;;
23-12156199-9;494409;IB;12490;01/01/2019;;N;N;;
23-12158065-9;911844;IB;12110;01/04/2022;;N;N;;
23-12162004-9;102845;IB;12110;01/01/2019;;A;N;;
23-12162150-9;24000;IB;702091;01/04/2019;;N;N;;
23-12162150-9;24000;IB;711001;01/01/2019;;N;N;;
23-12162262-9;75670;IB;960990;01/01/2020;;N;N;;
23-12162410-9;9557;IB;662020;01/01/2019;;N;N;;
23-12162522-9;6585588;CM;691001;01/01/2019;;N;N;;
23-12162595-4;6808929;CM;469010;01/01/2019;;N;N;;
23-12162595-4;6808929;CM;469090;01/01/2019;;N;N;;
23-12170037-9;23121700379;CM;12110;01/03/2023;;A;N;;
23-12170037-9;23121700379;CM;681099;01/03/2023;;A;N;;
23-12170037-9;49865;IB;12110;01/01/2019;;N;N;;
23-12170037-9;49865;IB;282120;01/01/2019;;N;N;;
23-12170037-9;49865;IB;331220;01/01/2019;;N;N;;
23-12170037-9;49865;IB;681098;01/06/2021;;N;N;;
23-12170264-9;827088;IB;275010;01/01/2019;;N;N;;
23-12170264-9;827088;IB;477490;01/01/2019;;N;N;;
23-12170264-9;827088;IB;681098;01/01/2019;;N;N;;
23-12170541-9;25264;IB;474010;01/09/2020;;N;N;;
23-12170541-9;25264;IB;681098;01/11/2019;;N;N;;
23-12170541-9;25264;IB;692000;01/01/2019;;N;N;;
23-12170541-9;25264;IB;771110;01/01/2019;;N;N;;
23-12196461-9;113697;IB;681098;01/01/2019;;N;N;;
23-12199828-9;827037;IB;475230;01/01/2019;;N;N;;
23-12199828-9;827037;IB;477440;01/01/2019;;N;N;;
23-12199828-9;827037;IB;492299;01/03/2021;;N;N;;
23-12204148-4;1109735;CM;141140;01/01/2019;;N;N;;
23-12204148-4;1109735;CM;141191;01/01/2019;;N;N;;
23-12204148-4;1109735;CM;141199;01/01/2019;;N;N;;
23-12204148-4;1109735;CM;149000;01/01/2019;;N;N;;
23-12223822-9;832426;IB;960990;01/01/2019;;N;N;;
23-12223850-4;886833;IB;681098;01/05/2021;;N;S;01/04/2022;
23-12224033-9;825847;IB;410011;01/08/2019;;N;N;;
23-12224033-9;825847;IB;410021;01/08/2019;;N;N;;
23-12233231-4;450611;IB;476121;01/05/2023;;N;N;;
23-12233231-4;450611;IB;476122;01/05/2023;;N;N;;
23-12233282-9;796875;IB;551023;01/01/2019;;N;N;;
23-12233282-9;796875;IB;681098;01/01/2019;;N;N;;
23-12242642-4;39208;IB;12110;01/05/2022;;A;N;;
23-12242743-9;72919;IB;492299;01/01/2019;;N;S;01/10/2021;
23-12252768-9;23122527689;CM;702099;01/01/2021;;N;N;;
23-12252821-9;34738;IB;561019;01/12/2020;;N;N;;
23-12252950-9;618337;IB;12110;01/01/2019;;N;N;;
23-12252950-9;618337;IB;12320;01/01/2019;;N;N;;
23-12264757-9;454649;IB;452990;01/01/2019;;N;N;;
23-12264757-9;454649;IB;651130;01/01/2019;;N;N;;
23-12264757-9;454649;IB;702091;01/01/2019;;N;N;;
23-12264757-9;5060665;CM;452990;01/01/2019;;N;N;;
23-12264757-9;5060665;CM;651130;01/01/2019;;N;N;;
23-12264757-9;5060665;CM;662020;01/01/2019;;N;N;;
23-12264757-9;5060665;CM;702091;01/01/2019;;N;N;;
23-12265312-9;52265;IB;681098;01/01/2019;;N;N;;
23-12267562-9;23122675629;CM;331290;01/03/2024;;N;N;;
23-12267562-9;23122675629;CM;332000;01/03/2024;;N;N;;
23-12267562-9;23122675629;CM;465930;01/03/2024;;N;N;;
23-12281235-9;77773;IB;110212;01/01/2019;;N;N;;
23-12281235-9;77773;IB;463211;01/01/2019;;N;N;;
23-12281235-9;77773;IB;472200;01/01/2019;;N;N;;
23-12282753-4;847872;IB;11321;01/09/2019;;N;N;;
23-12283163-9;799911;IB;12110;01/01/2019;;N;N;;
23-12287046-4;509649;IB;472120;01/05/2021;;N;S;01/04/2024;
23-12287046-4;509649;IB;681098;01/01/2019;;N;S;01/04/2024;
23-12287116-9;879776;IB;682099;01/12/2020;;N;N;;
23-12287189-4;805094;IB;772091;01/01/2019;;N;S;01/07/2023;
23-12287340-4;805095;IB;11329;01/01/2019;;N;N;;
23-12287404-4;745793;IB;870210;01/01/2019;;N;S;01/10/2023;
23-12287570-9;19314;IB;952990;01/01/2019;;N;N;;
23-12287614-4;805096;IB;11329;01/01/2019;;N;N;;
23-12287746-9;23122877469;CM;681098;01/01/2019;;N;N;;
23-12304562-9;490616;IB;110212;01/01/2019;;A;N;;
23-12304562-9;490616;IB;12110;01/01/2019;;A;N;;
23-12304562-9;490616;IB;829909;01/02/2021;;A;N;;
23-12304688-9;866546;IB;12110;01/05/2019;;A;N;;
23-12305274-9;762220;IB;14114;01/01/2019;;N;N;;
23-12311866-9;823578;IB;12110;01/06/2019;;N;N;;
23-12330252-4;931681;IB;12110;01/12/2022;;N;N;;
23-12338660-4;585298;IB;492291;01/01/2019;;N;S;01/04/2022;
23-12338660-4;585298;IB;492299;01/01/2019;;N;S;01/04/2022;
23-12345883-4;23123458834;CM;477440;01/12/2021;;N;N;;
23-12351994-9;77804;IB;681098;01/01/2019;;N;N;;
23-12351994-9;77804;IB;731001;01/01/2019;;N;N;;
23-12353003-9;106202;IB;681098;01/11/2022;;N;N;;
23-12353213-9;5011875;CM;492299;01/01/2019;;N;N;;
23-12357256-4;505288;IB;12320;01/01/2019;;A;N;;
23-12360338-9;614111;IB;472172;01/01/2019;;N;S;01/01/2022;
23-12360338-9;614111;IB;920001;01/01/2019;;N;S;01/01/2022;
23-12370492-4;463387;IB;471191;01/01/2019;;N;S;01/04/2020;
23-12378595-9;8461;IB;432190;01/03/2019;;N;N;;
23-12378600-9;441200;IB;454011;01/01/2019;;N;S;01/07/2024;
23-12378673-4;844633;IB;12110;01/06/2019;;N;N;;
23-12378709-9;497963;IB;463160;01/01/2019;;N;N;;
23-12378709-9;497963;IB;463199;01/01/2019;;N;N;;
23-12390441-9;578083;IB;11329;01/01/2019;;A;N;;
23-12390441-9;578083;IB;11331;01/01/2019;;A;N;;
23-12392724-9;646920;IB;12110;01/01/2019;;A;N;;
23-12392724-9;646920;IB;12320;01/01/2019;;A;N;;
23-12407190-9;36600;IB;869090;01/01/2019;;N;N;;
23-12408884-4;832435;IB;471191;01/01/2019;;N;S;01/04/2020;
23-12416018-9;656184;IB;471191;01/01/2019;;N;N;;
23-12416018-9;656184;IB;471192;01/01/2019;;N;N;;
23-12416102-9;908950;IB;11329;01/03/2022;;N;N;;
23-12416208-4;35589;IB;475190;01/01/2019;;N;N;;
23-12420375-9;9697121;CM;464420;01/01/2019;;N;N;;
23-12424586-9;1610242;CM;469090;01/01/2019;;N;N;;
23-12436608-9;99705;IB;960990;01/01/2019;;N;N;;
23-12436902-9;55859;IB;952910;01/10/2020;;N;N;;
23-12436902-9;55859;IB;960990;01/01/2019;;N;N;;
23-12446068-9;23124460689;CM;477820;01/11/2021;;N;N;;
23-12446068-9;23124460689;CM;479101;01/11/2021;;N;N;;
23-12457524-9;374253;IB;16190;01/01/2019;;N;S;01/04/2015;
23-12457524-9;374253;IB;16191;01/01/2019;;N;S;01/04/2015;
23-12457524-9;374253;IB;702099;01/01/2019;;N;S;01/04/2015;
23-12458264-4;519691;IB;492120;01/01/2019;;N;S;01/10/2020;
23-12458278-4;693901;IB;477311;01/01/2019;;N;N;;
23-12458278-4;693901;IB;477320;01/01/2019;;N;N;;
23-12458278-4;693901;IB;681098;01/01/2019;;N;N;;
23-12458622-4;866983;IB;960202;01/07/2020;;N;N;;
23-12458799-9;643212;IB;681098;01/01/2019;;N;N;;
23-12458995-9;74922;IB;475230;01/12/2019;;N;N;;
23-12472685-9;23124726859;CM;711009;01/09/2019;;N;N;;
23-12489756-4;429977;IB;492120;01/01/2019;;N;N;;
23-12489756-4;429977;IB;492190;01/05/2019;;N;N;;
23-12495688-9;804240;IB;12110;01/01/2019;;N;N;;
23-12518161-9;23125181619;CM;492250;01/01/2019;;N;N;;
23-12518161-9;23125181619;CM;492299;01/01/2019;;N;N;;
23-12518290-9;7037748;CM;492250;01/01/2019;;N;N;;
23-12518290-9;7037748;CM;492291;01/01/2019;;N;N;;
23-12518290-9;7037748;CM;492299;01/01/2019;;N;N;;
23-12518600-9;2934234;CM;21030;01/01/2019;;N;N;;
23-12518600-9;2934234;CM;475220;01/01/2019;;N;N;;
23-12518835-4;805146;IB;14910;01/01/2019;;N;N;;
23-12518866-4;634711;IB;681098;01/01/2019;;N;S;01/01/2023;
23-12518922-9;437054;IB;711009;01/01/2019;;N;N;;
23-12532934-9;23125329349;CM;432190;01/03/2023;;N;N;;
23-12537521-9;366295;IB;702091;01/01/2019;;N;N;;
23-12538664-4;805147;IB;960990;01/01/2019;;N;N;;
23-12538894-9;243169;IB;821900;01/01/2019;;N;S;01/08/2014;
23-12540270-4;23125402704;CM;492250;01/01/2019;;N;N;;
23-12540270-4;23125402704;CM;492291;01/01/2019;;N;N;;
23-12540270-4;23125402704;CM;492299;01/01/2019;;N;N;;
23-12547613-9;2516179;CM;492250;01/01/2019;;N;N;;
23-12547613-9;2516179;CM;492299;01/01/2019;;N;N;;
23-12562091-4;612531;IB;920001;01/01/2019;;N;N;;
23-12564041-9;447930;IB;477440;01/01/2019;;N;N;;
23-12577825-9;23125778259;CM;14113;01/11/2021;;N;N;;
23-12577825-9;23125778259;CM;463121;01/11/2021;;N;N;;
23-12577825-9;23125778259;CM;702099;01/05/2022;;N;N;;
23-12577825-9;23125778259;CM;750000;01/11/2021;;N;N;;
23-12584026-4;762702;IB;681098;01/01/2019;;N;S;01/07/2022;
23-12584088-4;878856;IB;681098;01/03/2021;;N;S;01/01/2022;
23-12584189-9;686189;IB;14221;01/01/2019;;N;S;01/04/2019;
23-12584189-9;686189;IB;452990;01/01/2019;;N;S;01/04/2019;
23-12584267-4;32917;IB;681098;01/01/2019;;N;N;;
23-12584516-9;23125845169;CM;691001;01/11/2021;;N;N;;
23-12584774-9;451699;IB;452600;01/01/2019;;N;N;;
23-12584852-4;70682;IB;681098;01/01/2021;;N;S;01/10/2021;
23-12585276-9;5073997;CM;464320;01/01/2019;;N;N;;
23-12585276-9;5073997;CM;492299;01/01/2019;;N;N;;
23-12585276-9;826987;IB;464320;01/01/2019;;N;N;;
23-12594804-9;18729;IB;492299;01/01/2019;;N;S;01/07/2019;
23-12600987-9;23126009879;CM;551023;01/01/2020;;N;N;;
23-12623332-9;23126233329;CM;681098;01/01/2019;;N;N;;
23-12623332-9;23126233329;CM;853300;01/01/2019;;N;N;;
23-12626019-9;148584;IB;11299;01/01/2019;;N;N;;
23-12626294-9;46092;IB;410021;01/01/2019;;N;N;;
23-12626439-9;58171;IB;12110;01/08/2019;;N;S;01/10/2015;
23-12626439-9;58171;IB;492299;01/01/2019;;N;S;01/10/2015;
23-12628921-9;23126289219;CM;139900;01/02/2022;;N;N;;
23-12628921-9;23126289219;CM;143010;01/02/2022;;N;N;;
23-12649185-9;917565;IB;681098;01/06/2022;;N;N;;
23-12663082-4;35970;IB;702091;01/01/2019;;N;N;;
23-12663183-9;148851;IB;461099;01/04/2023;;N;N;;
23-12663183-9;148851;IB;960990;01/01/2019;;N;N;;
23-12663264-9;58704;IB;107129;01/01/2019;;N;S;01/07/2024;
23-12663264-9;58704;IB;492280;01/01/2019;;N;S;01/07/2024;
23-12663264-9;58704;IB;523090;01/04/2020;;N;S;01/07/2024;
23-12667833-9;9520371;CM;141130;01/01/2019;;N;N;;
23-12667833-9;9520371;CM;149000;01/01/2019;;N;N;;
23-12691520-9;614381;IB;749009;01/01/2019;;N;S;01/04/2019;
23-12692991-9;642527;IB;12110;01/01/2019;;N;N;;
23-12699097-9;23126990979;CM;14113;01/01/2019;;N;N;;
23-12699097-9;23126990979;CM;14410;01/01/2019;;N;N;;
